law_code	law_name	article_number	text
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	26	ماده 26- (طبق مادۀ 570 قانون آیین دادرسی کیفری مصوب 1392 در رابطه با امور کیفری نسخ شده است) در موارد مذکور در این قانون اشخاص زیر حق درخواست تجدیدنظر را دارند: 1- در مورد احکام حقوقی. هر یک از طرفین دعوا یا نماینده قانونی یا قائممقام آنان مانند وراث، وصی، انتقالگیرنده که از رأی دادگاه متضرر میشود. 2- در مورد احکام کیفری: الف- محکومعلیه یا نماینده قانونی او. ب- شاکی خصوصی یا نماینده قانونی او. ج- دادستان از حکم برائت یا محکومیت غیرقانونی متهم. 3- در مورد قرارها: هر یک از طرفین دعوی که قرار دادگاه به ضرر او صادر شده باشد یا نماینده قانونی آنان.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	27	ماده 27- مهلت درخواست تجدیدنظر در موارد مذکور در ماده 19 برای اشخاص ساکن ایران 20 روز و برای کسانی که خارج از کشور میباشند 2ماه از تاریخ ابلاغ رأی میباشد.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	28	ماده 28- متقاضی تجدیدنظر باید دادخواست و یا درخواست خود را ظرف مهلت مقرر به دفتر دادگاه صادرکننده رأی و یا دفتر بازداشتگاهی که در آنجا توقیف شده است تسلیم نماید. مدیر دفتر دادگاه یا بازداشتگاه باید بلافاصله آن را ثبت و رسیدی مشتمل بر نام متقاضی و طرف دعوی و تاریخ تسلیم و ذکر شماره ثبت به تقدیمکننده بدهد و در روی کلیه برگهای دادخواست یا درخواست تجدیدنظر همان تاریخ را قید نماید. این تاریخ، تاریخ تجدیدنظرخواهی محسوب میگردد. دفتر بازداشتگاه مکلف است که پس از ثبت تقاضای تجدیدنظر بلافاصله آن را به دادگاه صادرکننده رأی ارسال نماید دفتر دادگاه صادرکننده رأی درصورتی که تقاضای تجدیدنظر در مهلت قانونی باشد پس از تکمیل پرونده بلافاصله آن را به مرجع تجدیدنظر ارسال میدارد. تبصره 1- (طبق مادۀ 570 قانون آیین دادرسی کیفری مصوب 1392 در رابطه با امور کیفری نسخ شده است) دادگاه باید در ذیل رأی خود قابل تجدیدنظر بودن یا نبودن رأی و مرجع تجدیدنظر آن را معین نماید. تبصره 2- هرگاه نزد دادگاه تجدیدنظر ثابت شود که به علت قوه قهریه امکان استفاده از حق تجدیدنظر خواهی در مهلتهای مقرر نبوده است،ابتدای مهلت از تاریخ رفع قوه قهریه خواهد بود. تبصره 3- متقاضی تجدیدنظر در آراء کیفری باید مبلغ ده هزار ریال بابت هزینه دادرسی بپردازد و در آراء حقوقی هزینه دادرسی برابر مقررات آیین دادرسی مدنی خواهد بود.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	29	ماده 29- متقاضی تجدیدنظر باید تمام علل و جهات تقاضای خود را در دادخواست یا درخواست تجدیدنظر تصریح نماید مگر این که آن جهت بعداً حادث شده باشد که در صورت اخیر میتواند برابر مقررات اعاده دادرسی اقدام کند.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	30	ماده 30- در صورتی که تقاضای تجدیدنظر ظرف مهلت مقرر داده شده باشد چنانچه بر اجرای حکم در امور کیفری فسادی مترتب باشد تا اتخاذ تصمیم مرجع تجدیدنظر اجرای حکم متوقف خواهد شد.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	32	ماده 32- تشخیص صلاحیت یا عدم صلاحیت هر دادگاه نسبت به دعوی مطروحه با همان دادگاهی است که قانوناً مکلف به رسیدگی به پرونده بوده است.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	33	ماده 33- در صورتی که دادگاه رسیدگی کننده خود را صالح به رسیدگی نداند با صدور قرار عدم صلاحیت پرونده را به دادگاه ذیصلاح ارسال مینماید، چنانچه دادگاه مرجوعالیه ادعای عدم صلاحیت را نپذیرد پرونده جهت حل اختلاف توسط دادگاه مرجوعالیه به دادگاه تجدیدنظر استان ارسال میشود. تبصره- در صورتی که اختلاف صلاحیت بین دادگاههای دو حوزه قضایی از دو استان باشد مرجع حل اختلاف دیوان عالی کشور خواهد بود.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	34	ماده 34- از تاریخ لازمالاجرا شدن این قانون رییس قوه قضاییه مکلف است حداکثر ظرف مدت پنج سال با تشکیل تدریجی دادگاههای عمومی و انحلال دادسراهای عمومی و انقلاب و اتخاذ تصمیمات ضروری در زمینه تعلیم و تربیت نیروی قضایی واجد شرایط موجبات اجرای این قانون را در سراسر کشور فراهم نماید.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	35	ماده 35- دادگستری مجاز است به منظور تکمیل اعضاء دفتری دادگاههای عمومی و انقلاب نسبت به استخدام کارمند اداری به تعداد لازم اقدام کند و اجازه مذکور صرفاً برای تشکیلات مربوط به دادگاههای عمومی است.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	36	ماده 36- دولت مکلف است در اسرع وقت امکان تهیه وسایل و تجهیزات لازم دادگاههای عمومی از قبیل محل استقرار، ملزومات و وسایط نقلیه و دیگر لوازم و وسایل را فراهم کند و اعتبار لازم مربوطه برای این وسایل و تجهیزات را در اختیار دادگستری قرار دهد.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	37	ماده 37- آییننامه اجرایی این قانون حداکثر ظرف مدت سه ماه توسط وزیر دادگستری تهیه و به تصویب رییس قوه قضاییه خواهد رسید.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	38	ماده 38- دولت مکلف است در قالب قانون بودجه سالانه، اعتبارات لازم را برای تهیه وسایل و تجهیزات لازم و به کارگیری نیروی انسانی جهت اجرای این قانون تأمین نماید.
Building	‌قانون تشکیل دادگاه‌های عمومی و انقلاب	39	ماده 39- از تاریخ لازمالاجرا شدن این قانون، مواد (235) و (268) قانون آیین دادرسی دادگاههای عمومی و انقلاب در امور کیفری مصوب 1378/6/28 کمیسیون قضائی و حقوقی مجلس شورای اسلامی و مواد (326)، (411) و (412) قانون آیین دادرسی دادگاههای عمومی و انقلاب در امور مدنی مصوب 1379/1/21 نسخ میگردد. همچنین از تاریخ اجرای این قانون در هر حوزه قضائی کلیه قوانین و مقررات مغایر با این قانون در آن قسمت که مغایرت دارد در همان حوزه ملغی میشود. قانون فوق مشتمل بر سی و هشت ماده و بیست و یک تبصره در جلسه روز چهارشنبه پانزدهم تیر ماه یک هزار و سیصد و هفتاد و سه مجلس شورای اسلامی تصویب و در تاریخ 1373/4/22 به تأیید شورای نگهبان رسیده است.
