law_code	law_name	book	chapter	article_number	text
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفتم- فرار محبوسین قانونی و اخفای مقصرین	548	ماده 548- هر گاه مأموری که موظف به حفظ یا ملازمت یا مراقبت متهم یا فرد زندانی بوده در انجام وظیفه مسامحه و اهمالی نماید که منجر به فرار وی شود به شش ماه تا سه سال حبس یا جزای نقدی از سه تا هجده میلیون ریال محکوم خواهد شد. جزای نقدی مندرج در این ماده به موجب مصوبه مورخ 1403/4/4 هیات وزیران به 165,000,000 تا 825,000,000 ریال تعدیل شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفتم- فرار محبوسین قانونی و اخفای مقصرین	549	ماده 549- هر کس که مأمور حفظ یا مراقبت یا ملازمت زندانی یا توقیف شده ای باشد و مساعدت در فرار نماید یا راه فرار او را تسهیل کند یا برای فرار وی تبانی و مواضعه نماید به ترتیب ذیل مجازات خواهد شد: الف- اگر توقیف شده، متهم به جرمی باشد که مجازات آن اعدام یا رجم یا صلب است و یا زندانی به یکی از این مجازات‌ها محکوم شده باشد به سه تا ده سال حبس و اگر محکومیت محکوم‌علیه حبس از ده سال به بالا باشد و یا توقیف شده متهم به جرمی باشد که مجازات آن حبس از ده سال به بالاست به یک تا پنج سال حبس و چنانچه محکومیت زندانی و یا اتهام توقیف شده غیر از موارد فوق‌الذکر باشد به شش ماه تا سه سال حبس محکوم خواهد شد. ب- اگر زندانی محکوم به قصاص یا توقیف شده متهم به قتل مستوجب قصاص باشد عامل فرار موظف به تحویل دادن وی می‌باشد و در صورت عدم تحویل زندانی می‌شود و تا تحویل وی در زندان باقی می‌ماند و چنانچه متهم غیاباً محاکمه و برائت حاصل کند و یا قتل شبه عمد یا خطئی تشخیص داده شود عامل فرار به مجازات تعیین شده در ذیل بند (‌الف) محکوم خواهد شد و اگر فراری فوت کند و یا تحویل وی ممتنع شود چنانچه محکوم به قصاص باشد فراری دهنده به پرداخت دیه به اولیای دم مقتول محکوم خواهد شد. ج- اگر متهم یا محکومی که فرار کرده محکوم به امر مالی یا دیه باشد عامل فرار علاوه بر مجازات تعیین شده در ذیل بند الف ضامن پرداخت دیه و مال محکوم به نیز خواهد بود.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفتم- فرار محبوسین قانونی و اخفای مقصرین	550	ماده 550- هر یک از مستخدمین و مأمورین دولتی که طبق قانون مأمور دستگیری کسی بوده و در اجرای وظیفه دستگیری مسامحه و اهمال کرده باشد به پرداخت یکصد هزار تا پانصد هزار ریال جزای نقدی محکوم خواهد شد و چنانچه مسامحه و اهمال به قصد مساعدت بوده که منجر به فرار وی شده باشد علاوه بر مجازات مذکور به حبس از شش ماه تا سه سال محکوم می‌شود. جزای نقدی مندرج در این ماده به موجب مصوبه مورخ 1403/4/4 هیات وزیران به 13,200,000 تا 50,000,000 ریال تعدیل شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفتم- فرار محبوسین قانونی و اخفای مقصرین	551	ماده 551- اگر عامل فرار از مأمورین مذکور در ماده (549) نباشد و عامداً موجبات فرار اشخاصی که قانوناً زندانی یا دستگیر شده‌اند را فراهم آورد به طریق ذیل مجازات خواهد شد: الف- چنانچه زندانی محکوم به اعدام یا حبس دایم یا رجم یا صلب بوده مجازات او یک تا سه سال حبس و اگر زندانی متهم به جرمی بوده که مجازات آن اعدام یا رجم یا صلب است مجازات از شش ماه تا دو سال حبس و چنانچه محکومیت زندانی و یا مجازات قانونی توقیف شده غیر از موارد فوق‌الذکر باشد مجازات او سه ماه تا یک سال حبس خواهد بود. ب- اگر زندانی محکوم به قصاص باشد عامل فرار موظف به تحویل دادن وی می‌باشد و در صورت عدم تحویل زندانی می‌شود و تا تحویل وی در زندان باقی می‌ماند. چنانچه فراری فوت کند و یا تحویل وی ممتنع شود فراری‌دهنده به پرداخت دیه به اولیای دم مقتول محکوم خواهد شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفتم- فرار محبوسین قانونی و اخفای مقصرین	552	ماده 552- هر کس به شخص زندانی یا توقیف شده برای مساعدت به فرار اسلحه بدهد به حبس از دو تا پنج سال محکوم می‌شود.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفتم- فرار محبوسین قانونی و اخفای مقصرین	553	ماده 553- هر کس شخصی را که قانوناً دستگیر شده و فرار کرده یا کسی را که متهم است به ارتکاب جرمی و قانوناً امر به دستگیری او شده است مخفی کند یا وسایل فرار او را فراهم کند به ترتیب ذیل مجازات خواهد شد: چنانچه کسی که فرار کرده محکوم به اعدام یا رجم یا صلب یا قصاص نفس و اطراف و یا قطع ید بوده مجازات مخفی کننده یا کمک کننده او در فرار، حبس از یک تا سه سال است و اگر محکوم به حبس دائم یا متهم به جرمی بود که مجازات آن اعدام یا صلب است محکوم به شش ماه تا دو سال حبس خواهد شد و در سایر حالات مجازات مرتکب یک ماه تا یک سال حبس خواهد بود. تبصره- در صورتی که احراز شود فرد فراری دهنده و یا مخفی کننده یقین به بی گناهی فرد متهم یا زندانی داشته و در دادگاه نیز ثابت شود از مجازات معاف خواهد شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هفتم- فرار محبوسین قانونی و اخفای مقصرین	554	ماده 554- هر کس از وقوع جرمی مطلع شده و برای خلاصی مجرم از محاکمه و محکومیت مساعدت کند از قبیل این که برای او منزل تهیه کند یا ادله جرم را مخفی نماید یا برای تبرئه مجرم ادله جعلی ابراز کند حسب مورد به یک تا سه سال حبس محکوم خواهد شد. تبصره- در موارد مذکور در ماده (553) و این ماده در صورتی که مرتکب از اقارب درجه اول متهم باشد مقدار مجازات در هر مورد از نصف حداکثر تعیین شده بیشتر نخواهد بود.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هشتم- غصب عناوین و مشاغل	555	ماده 555- هر کس بدون سمت رسمی یا اذن از طرف دولت خود را در مشاغل دولتی اعم از کشوری یا لشگری و انتظامی که از نظر قانون مربوط به او نبوده است دخالت دهد یا معرفی نماید به حبس از شش ماه تا دو سال محکوم خواهد شد و چنانچه برای دخالت یا معرفی خود در مشاغل مزبور،‌ سندی جعل کرده باشد، مجازات جعل را نیز خواهد داشت.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هشتم- غصب عناوین و مشاغل	556	ماده 556- هر کس بدون مجوز و بصورت علنی لباس‌های رسمی مأموران نظامی یا انتظامی جمهوری اسلامی ایران یا نشان‌ها، مدال‌ها یا سایر امتیازات دولتی را بدون تغییر یا با تغییر جزئی که موجب اشتباه شود مورد استفاده قرار دهد در صورتی که عمل او به موجب قانون دیگری مستلزم مجازات شدیدتری نباشد به حبس از سه ماه تا یک سال و یا جزای نقدی از یک میلیون و پانصد هزار ریال تا شش میلیون ریال محکوم خواهد شد. و در صورتی که از این عمل خود سوء استفاده کرده باشد به هر دو مجازات محکوم خواهد شد. جزای نقدی مندرج در این ماده به موجب مصوبه مورخ 1403/4/4 هیات وزیران به 82,500,000 تا 330,000,000 ریال تعدیل شد. تبصره- استفاده از البسه و اشیاء مذکور در این ماده در اجرای هنرهای نمایشی مشمول مقررات این ماده نخواهد بود.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل هشتم- غصب عناوین و مشاغل	557	ماده 557- هر کس علنی و بصورت غیرمجاز لباس‌های رسمی یا متحدالشکل مأموران کشورهای بیگانه یا نشان ها یا مدال‌ها یا سایر امتیازات دولت‌های خارجی در ایران را مورد استفاده قرار دهد به شرط معامله متقابل و یا در صورتی که موجب اختلال در نظم عمومی گردد مشمول مقررات ماده فوق است.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل نهم- تخریب اموال تاریخی، فرهنگی	558	ماده 558- هر کس به تمام یا قسمتی از ابنیه، اماکن، محوطه‌ها و مجموعه‌های فرهنگی- تاریخی یا مذهبی که در فهرست آثار ملی ایران به ثبت رسیده است، یا تزئینات، ملحقات ، تأسیسات، اشیاء و لوازم و خطوط و نقوش منصوب یا موجود در اماکن مذکور، که مستقلاً نیز واجد حیثیت فرهنگی- تاریخی یا مذهبی باشد، خرابی وارد آورد علاوه بر جبران خسارات وارده به حبس از یک الی ده سال محکوم می‌شود.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل نهم- تخریب اموال تاریخی، فرهنگی	559	ماده 559- هر کس اشیاء و لوازم و همچنین مصالح و قطعات آثار فرهنگی- تاریخی را از موزه‌ها و نمایشگاه‌ها، اماکن تاریخی و مذهبی و سایر اماکن که تحت حفاظت یا نظارت دولت است سرقت کند یا با علم به مسروقه بودن اشیای مذکور را بخرد یا پنهان دارد در صورتی که مشمول مجازات حد سرقت نگردد علاوه بر استرداد آن به حبس از یک تا پنج سال محکوم می‌شود.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل نهم- تخریب اموال تاریخی، فرهنگی	560	ماده 560- هر کس بدون اجازه از سازمان میراث فرهنگی کشور، یا با تخلف از ضوابط مصوب و اعلام شده از سوی سازمان مذکور در حریم آثار فرهنگی- تاریخی مذکور در این ماده مبادرت به عملیاتی نماید که سبب تزلزل بنیان آن‌ها شود، یا در نتیجه آن عملیات به آثار و بناهای مذکور خرابی یا لطمه وارد آید، علاوه بر رفع آثار تخلف و پرداخت خسارات وارده به حبس از یک تا سه سال محکوم می‌شود.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل نهم- تخریب اموال تاریخی، فرهنگی	561	ماده 561- هر گونه اقدام به خارج کردن اموال تاریخی- فرهنگی از کشور هر چند به خارج کردن آن نیانجامد قاچاق محسوب و مرتکب علاوه بر استرداد اموال به حبس از یک تا سه سال و پرداخت جریمه معادل دو برابر قیمت اموال موضوع قاچاق محکوم می‌گردد. تبصره- تشخیص ماهیت تاریخی- فرهنگی به عهده سازمان میراث فرهنگی کشور می‌باشد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل نهم- تخریب اموال تاریخی، فرهنگی	562	ماده 562- هرگونه حفاری و کاوش به قصد بدست آوردن اموال تاریخی- فرهنگی ممنوع بوده و مرتکب به حبس از شش ماه تا سه سال و ضبط اشیاء مکشوفه به نفع سازمان میراث فرهنگی کشور و آلات و ادوات حفاری به نفع دولت محکوم می‌شود. چنانچه حفاری در اماکن و محوطه‌های تاریخی که در فهرست آثار ملی به ثبت رسیده است، یا در بقاع متبرکه و اماکن مذهبی صورت گیرد علاوه بر ضبط اشیاء مکشوفه و آلات و ادوات حفاری مرتکب به حداکثر مجازات مقرر محکوم می‌شود. تبصره 1- هر کس اموال تاریخی- فرهنگی موضوع این ماده را حسب تصادف بدست آورد و طبق مقررات سازمان میراث فرهنگی کشور نسبت به تحویل آن اقدام ننماید به ضبط اموال مکشوفه محکوم می‌گردد. تبصره 2- خرید و فروش اموال تاریخی- فرهنگی حاصله از حفاری غیرمجاز ممنوع است و خریدار و فروشنده علاوه بر ضبط اموال فرهنگی مذکور، به حبس از شش ماه تا سه سال محکوم می‌شوند. هرگاه فروش اموال مذکور تحت هر عنوان از عناوین بطور مستقیم یا غیرمستقیم به اتباع خارجی صورت گیرد، مرتکب به حداکثر مجازات مقرر محکوم می‌شود.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل نهم- تخریب اموال تاریخی، فرهنگی	563	ماده 563- هر کس به اراضی و تپه ها و اماکن تاریخی و مذهبی که به ثبت آثار ملی رسیده و مالک خصوصی نداشته باشد تجاوز کند به شش ماه تا دو سال حبس محکوم می‌شود مشروط بر آنکه سازمان میراث فرهنگی کشور قبلاً حدود مشخصات این قبیل اماکن و مناطق را در محل تعیین و علامت‌گذاری کرده باشد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل نهم- تخریب اموال تاریخی، فرهنگی	564	ماده 564- هر کس بدون اجازه سازمان میراث فرهنگی و برخلاف ضوابط مصوب اعلام شده از سوی سازمان مذکور به مرمت یا تعمیر، تغییر، تجدید و توسعه ابنیه یا تزئینات اماکن فرهنگی- تاریخی ثبت شده در فهرست آثار ملی مبادرت نماید، به حبس از شش ماه تا دو سال و پرداخت خسارت وارده محکوم می‌گردد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل نهم- تخریب اموال تاریخی، فرهنگی	565	ماده 565- هر کس برخلاف ترتیب مقرر در قانون حفظ آثار ملی اموال فرهنگی- تاریخی غیرمنقول ثبت شده در فهرست آثار ملی را با علم و اطلاع از ثبت آن به نحوی به دیگران انتقال دهد به حبس از سه ماه تا یک سال محکوم می‌شود.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل نهم- تخریب اموال تاریخی، فرهنگی	566	ماده 566- هر کس نسبت به تغییر نحوه استفاده از ابنیه، اماکن و محوطه‌های مذهبی- فرهنگی و تاریخی که در فهرست آثار ملی ثبت شده‌اند، بر خلاف شئونات اثر و بدون مجوز از سوی سازمان میراث فرهنگی کشور، اقدام نماید علاوه بر رفع آثار تخلف و جبران خسارت وارده به حبس از سه ماه تا یکسال محکوم می‌شود.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل نهم- تخریب اموال تاریخی، فرهنگی	566	ماده 566- هر کس نمونه تقلبی آثار فرهنگی- تاریخی اعم از ایرانی و خارجی را به جای اثر اصلی بسازد یا آن را به قصد عرضه، قاچاق یا فروش، معرفی، حمل یا نگهداری کند یا با آگاهی از تقلبی بودن اثر خریداری کند به حبس از نود و یک روز تا شش ماه و جزای نقدی معادل نصف ارزش اثر اصلی با اخذ نظر کارشناس از سازمان میراث فرهنگی، صنایع دستی و گردشگری محکوم می‌شود. تبصره 1- نمونه تقلبی به اشیائی اطلاق می‌گردد که در دوره معاصر ساخته شده و از حیث نقوش، خطوط، شکل، جنس، اندازه، حجم و وزن شبیه آثار فرهنگی- تاریخی اصیل بوده یا بدون آن که نمونه اصلی وجود داشته باشد به عنوان اثر فرهنگی- تاریخی اصیل معرفی شود و علامتی از سوی سازنده یا سازمان میراث فرهنگی، صنایع دستی و گردشگری برای تشخیص از اصل، بر روی آن حک نشده باشد. تبصره 2- چنانچه شیء تقلبی نمونه اصلی نداشته باشد، ارزش آن به فرض وجود توسط کارشناسان سازمان میراث فرهنگی، صنایع دستی و گردشگری تعیین می‌گردد. تبصره 3- اشیاء مکشوفه موضوع این ماده به نفع سازمان میراث فرهنگی، صنایع دستی و گردشگری ضبط می‌گردد. حکم این تبصره شامل اشیائی که قبل از لازم الاجراء شدن این قانون ضبط شده نیز می‌گردد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل نهم- تخریب اموال تاریخی، فرهنگی	567	ماده 567- در کلیه جرائم مذکور در این فصل، سازمان میراث فرهنگی یا سایر دوایر دولتی برحسب مورد شاکی یا مدعی خصوصی محسوب می‌شود.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل نهم- تخریب اموال تاریخی، فرهنگی	568	ماده 568- در مورد جرایم مذکور در این فصل که بوسیله اشخاص حقوقی انجام شود هر یک از مدیران و مسوولان که دستوردهنده باشند، بر‌حسب مورد به مجازات‌های مقرر محکوم می‌شوند. تبصره- اموال فرهنگی- تاریخی حاصله از جرائم مذکور در این فصل تحت نظر سازمان میراث فرهنگی کشور توقیف و در کلیه مواردی که حکم به ضبط و استرداد اموال، وسائل، تجهیزات و خسارات داده می‌شود به نفع سازمان میراث فرهنگی کشور مورد حکم قرار خواهد گرفت.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل نهم- تخریب اموال تاریخی، فرهنگی	569	ماده 569- در کلیه موارد این فصل در صورتی که ملک مورد تخریب، ملک شخصی بوده و مالک از ثبت آن به عنوان آثار ملی بی‌اطلاع باشد از مجازات‌های مقرر در مواد فوق معاف خواهد بود.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل دهم- تقصیرات مقامات و مأمورین دولتی	570	ماده 570- هر یک از مقامات و مأمورین وابسته به نهادها و دستگاه‌های حکومتی که برخلاف قانون، آزادی شخصی افراد ملت را سلب کند یا آنان را از حقوق مقرر در قانون اساسی جمهوری اسلامی ایران محروم نماید علاوه بر انفصال از خدمت و محرومیت یک تا پنج سال از مشاغل حکومتی به حبس از دو ماه تا سه سال محکوم خواهد شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل دهم- تقصیرات مقامات و مأمورین دولتی	571	ماده 571- هرگاه اقداماتی که بر خلاف قانون اساسی جمهوری اسلامی ایران می‌باشد بر حسب امضای ساختگی وزیر یا مأمورین دولتی به عمل آمده باشد، مرتکب و کسانی که عالماً آن را بکار برده باشند به حبس از سه تا ده سال محکوم خواهند شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل دهم- تقصیرات مقامات و مأمورین دولتی	572	ماده 572- هرگاه شخصی بر خلاف قانون حبس شده باشد و در خصوص حبس غیرقانونی خود شکایت به ضابطین دادگستری یا مأمورین انتظامی نموده و آنان شکایت او را استماع نکرده باشند و ثابت ننمایند که تظلم او را به مقامات ذی‌صلاح اعلام و اقدامات لازم را معمول داشته اند به انفصال دائم از همان سمت و محرومیت از مشاغل دولتی به مدت سه تا پنج سال محکوم خواهند شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل دهم- تقصیرات مقامات و مأمورین دولتی	573	ماده 573- اگر مسوولین و مأمورین بازداشتگاه‌ها و ندامتگاه‌ها بدون اخذ برگ بازداشت صادره از طرف مراجع و مقامات صلاحیت‌دار شخصی را به نام زندانی بپذیرند به دو ماه تا دو سال حبس محکوم خواهند شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل دهم- تقصیرات مقامات و مأمورین دولتی	574	ماده 574- اگر مسوولین و مامورین بازداشتگاه‌ها و ندامتگاه‌ها از ارائه دادن یا تسلیم کردن زندانی به مقامات صالح قضایی یا از ارائه دادن دفاتر خود به اشخاص مزبور امتناع کنند یا از رسانیدن تظلمات محبوسین به مقامات صالح ممانعت یا خودداری نمایند مشمول ماده قبل خواهند بود مگر این که ثابت نمایند که به موجب امر کتبی رسمی از طرف رئیس مستقیم خود مامور به آن بوده‌اند که در این صورت مجازات مزبور درباره آمر مقرر خواهد شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل دهم- تقصیرات مقامات و مأمورین دولتی	575	ماده 575- هرگاه مقامات قضایی یا دیگر مامورین ذی‌صلاح بر خلاف قانون توقیف یا دستور بازداشت یا تعقیب جزائی یا قرار مجرمیت کسی را صادر نمایند به انفصال دایم از سمت قضایی و محرومیت از مشاغل دولتی به مدت پنج سال محکوم خواهند شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل دهم- تقصیرات مقامات و مأمورین دولتی	576	ماده 576- چنانچه هر یک از صاحب منصبان و مستخدمین و مامورین دولتی و شهرداری‌ها در هر رتبه و مقامی که باشند از مقام خود سوء استفاده نموده و از اجرای اوامر کتبی دولتی یا اجرای قوانین مملکتی و یا اجرای احکام یا اوامر مقامات قضایی یا هرگونه امری که از طرف مقامات قانونی صادر شده باشد جلوگیری نماید به انفصال از خدمات دولتی از یک تا پنج سال محکوم خواهد شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل دهم- تقصیرات مقامات و مأمورین دولتی	577	ماده 577- چنانچه مستخدمین و مامورین دولتی اعم از استانداران و فرمانداران و بخشداران یا معاونان آن‌ها و مامورین انتظامی در غیر موارد حکمیت در اموری که در صلاحیت مراجع قضایی است دخالت نمایند و با وجود اعتراض متداعیین یا یکی از آن‌ها یا اعتراض مقامات صلاحیت‌دار قضایی رفع مداخله ننمایند به حبس از دو ماه تا سه سال محکوم خواهند شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل دهم- تقصیرات مقامات و مأمورین دولتی	578	ماده 578- هر یک از مستخدمین و مامورین قضایی یا غیرقضایی دولتی برای اینکه متهمی را مجبور به اقرار کند او را اذیت و آزار بدنی نماید علاوه بر قصاص یا پرداخت دیه حسب مورد به حبس از شش ماه تا سه سال محکوم می‌گردد و چنانچه کسی در این خصوص دستور داده باشد فقط دستوردهنده به مجازات حبس مذکور محکوم خواهد شد و اگر متهم به واسطه اذیت و آزار فوت کند مباشر مجازات قاتل و آمر مجازات آمر قتل را خواهد داشت.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل دهم- تقصیرات مقامات و مأمورین دولتی	579	ماده 579- چنانچه هر یک از مامورین دولتی محکومی را سخت تر از مجازاتی که مورد حکم است مجازات کند یا مجازاتی کند که مورد حکم نبوده است به حبس از شش ماه تا سه سال محکوم خواهد شد و چنانچه این عمل به دستور فرد دیگری انجام شود فقط آمر به مجازات مذکور محکوم می‌شود و چنانچه این عمل موجب قصاص یا دیه باشد مباشر به مجازات آن نیز محکوم می‌گردد و اگر اقدام مزبور متضمن جرم دیگری نیز باشد مجازات همان جرم حسب مورد نسبت به مباشر یا آمر اجرا خواهد شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل دهم- تقصیرات مقامات و مأمورین دولتی	580	ماده 580- هر یک از مستخدمین و مامورین قضایی یا غیرقضایی یا کسی که خدمت دولتی به او ارجاع شده باشد بدون ترتیب قانونی به منزل کسی بدون اجازه و رضای صاحب منزل داخل شود به حبس از یک ماه تا یک سال محکوم خواهد شد مگر این که ثابت نماید به امر یکی از روسای خود که صلاحیت حکم را داشته است مکره به اطاعت امر او بوده، اقدام کرده است که در این صورت مجازات مزبور در حق آمر اجرا خواهد شد و اگر مرتکب یا سبب وقوع جرم دیگری نیز باشد مجازات آن را نیز خواهد دید و چنانچه این عمل در شب واقع شود مرتکب یا آمر به حداکثر مجازات مقرر محکوم خواهد شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل دهم- تقصیرات مقامات و مأمورین دولتی	581	ماده 581- هر یک از صاحب منصبان و مستخدمین و مامورین دولتی که با سوء‌استفاده از شغل خود به جبر و قهر مال یا حق کسی را بخرد یا بدون حق بر آن مسلط شود یا مالک را اکراه به فروش به دیگری کند علاوه بر رد عین مال یا معادل نقدی قیمت مال یا حق، به مجازات حبس از یک سال تا‌سه سال یا جزای نقدی از شش تا هجده میلیون ریال محکوم می‌گردد. جزای نقدی مندرج در این ماده به موجب مصوبه مورخ 1403/4/4 هیات وزیران به 264,000,000 تا 825,000,000 ریال تعدیل شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل دهم- تقصیرات مقامات و مأمورین دولتی	582	ماده 582- هر یک از مستخدمین و مامورین دولتی، مراسلات یا مخابرات یا مکالمات تلفنی اشخاص را در غیر مواردی که قانون اجازه داده حسب مورد مفتوح یا توقیف یا معدوم یا بازرسی یا ضبط یا استراق سمع نماید یا بدون اجازه صاحبان آن‌ها مطالب آن‌ها را افشاء نماید به حبس از یک سال تا سه سال و یا جزای نقدی از شش تا هجده میلیون ریال محکوم خواهد شد. جزای نقدی مندرج در این ماده به موجب مصوبه مورخ 1403/4/4 هیات وزیران به 264,000,000 تا 825,000,000 ریال تعدیل شد.
mojazat_eslami_75	قانون مجازات اسلامی مصوب 1375	کتاب پنجم- قانون مجازات اسلامی(تعزیرات و مجازات‌های بازدارنده)	فصل دهم- تقصیرات مقامات و مأمورین دولتی	583	ماده 583- هر کس از مقامات یا مامورین دولتی یا نیروهای مسلح یا غیر آن‌ها بدون حکمی از مقامات صلاحیت‌دار در غیر مواردی که در قانون جلب یا توقیف اشخاص را تجویز نموده، شخصی را توقیف یا حبس کند یا عنفا در محلی مخفی نماید به یک تا سه سال حبس یا جزای نقدی از شش تا‌هجده میلیون ریال محکوم خواهد شد. جزای نقدی مندرج در این ماده به موجب مصوبه مورخ 1403/4/4 هیات وزیران به 264,000,000 تا 825,000,000 ریال تعدیل شد. جزای نقدی مندرج ماده 584 به موجب مصوبه مورخ 1399/12/25 هیات وزیران به بیست و پنج (25.000.000) تا صد (100.000.000) میلیون ریال تعدیل شد. تذکر: این ماده به موجب ماده 15 قانون کاهش مجازات حبس تعزیری مصوب 1399/02/23 منسوخ شده است. اما هیات وزیران در مصوبه تعدیل جزای نقدی جرائم مصوب 1399/12/25 با وجود نسخ ماده، مبلغ آن را تعدیل کرده‌اند!
