law_code	law_name	chapter	section	article_number	text
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		57	ماده 57- در پیشنویس آگهیهای نوبتی باید مراقبت شود که کلمات روشن و خوانا بوده و در اسامی درخواست کنندکان [کنندگان] ثبت و شماره و اسم املاک اشتباهی نشود و لازم است اولین نسخه آگهی چاپ شده قبلا در اداره ثبت با پیشنویس آگهی مطابقه شود و پس از غلطگیری بچاپ آن اقدام گردد رؤساء ثبت و مدیر مجله رسمی مستقیماً مسئول صحت تنظیم و چاپ آگهیها میباشند اولین نسخه آگهی که برای غلطگیری مقابله شده باید به نمونه (امضاء) رئیس ثبت محل برسد و پس از چاپ آگهی ها در پرونده اداری بایگانی شود.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		58	ماده 58- آگهیهائیکه باید طبق ماده 10 قانون ثبت در سی روز سه مرتبه منتشر شود انتشار آن در روز اول و پانزدهم و سیام خواهد بود.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		59	ماده 59- آگهیهائیکه برحسب دستور هیئت نظارت باید تجدید یا اصلاح شود در آخر فروردین و مهر هر سال ضمن آگهیهای شش ماهه منتشر خواهد شد.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		60	ماده 60- در آگهیهای نوبتی مفاد ماده 17 قانون ثبت نیز باید قید شود.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		61	ماده 61- حتیالامکان برای هر ملکی نباید یک آگهی تحدید جداگانه تهیه کرد املاکی که برای تحدید در نظر گرفته میشود باید بتعداد و با رعایت اهمیت ملک و استعداد نمایندگان لااقل برای ده الی بیست شماره از املاک شهری و اعیانی و قطعات مفروزه یک آگهی منتشر و متوالیاً تحدید شود مگر آنکه درخواستکننده ثبت در موقع تجدید تعیین حدود هزینه آگهی و فوقالعاده و هزینه سفر نماینده را (در صورتیکه لازم باشد) بوسیله اداره بپردازد و نسبت باملاک مزروعی با رعایت اهمیت آن باید یک یا چند روز وقت تحدید آنرا قرار دهند.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		62	ماده 62- درآگهی های تحدیدی نسبت باملاک مزروعی شمارههای فرعی را نیز پس از شماره اصلی ملک میتوان برای تعیین حدود قید و آگهی کرد.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		63	ماده 63- پیشنویس آگهی موضوع ماده 9 قانون ثبت باید در 6 نسخه تهیه و برای نمونه (امضا) و انتشار به مرکز فرستاده شود.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		64	ماده 64- آگهیهای مربوط باملاک مجهولالمالک که باید در آخر فروردین و مهر منتشر شود باید منتهی تا پانزده فروردین و مهر بمجله و جریده مربوطه برسد که در موعد مقرر منتشر شود.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		65	ماده 65- برای قنوات باید در آگهی و صورت مجلس مبدء و مظهر قنات و حقوق ارتفاقی اشخاص قید گردد.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		66	ماده 66- آگهی تحدیدی منتشر نخواهد شد مگر پس از نشر اولین آگهی نوبتی.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		67	ماده 67- فاصله بین انتشار آگهی تحدیدی و روز و تعیین حدود نباید کمتر از بیست و بیشتر از شصت روز باشد.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		68	ماده 68- عملیات تحدید حدود با رعایت مواد 14 و 15 قانون ثبت توسط نماینده به اتفاق نقشه بردار ثبت انجام خواهد شد. املاک و اراضی که قبلاً بدون نقشه کامل تحدید حدود شده در صورتی که منجر به ثبت در دفتر املاک نگردیده باید نقشه ملک طبق صورتمجلس تحدیدی بطور صحیح ترسیم شود.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		69	ماده 69- در صورتیکه مالک و نماینده او غائب باشد و ملک تحدید نشود باید مراتب در صورت مجلس ضمیمه قید و به نمونه (امضاء) حاضرین برسد نمایندگانیکه برخلاف حقیقت ببهانه غیبت مالک از تحدید ملکی خودداری کرده یا عمل طبق ماده 15 ممکن بوده و اقدام نشده باشد بدادگاه اداری جلب خواهد شد.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		70	ماده 70- درخواست کننده یا نماینده او حدود ملکی را که می خواهد ثبت کند بطور مشخص معرفی نموده و صاحبان املاک مجاور و دخالت کنندگان چنانچه ایراد و اعتراضی دارند بیان می نمایند.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		71	ماده 71- مستدعی ثبت فقط ابنیه و اجزائی را میتواند در موقع تعیین حدود معرفی کند که داخل در حدود مندرجه در اظهارنامه باشد و نماینده عمل باید معرفی مالک یا نماینده او را وقتی معتبر بشناسد که تصرفات او در قسمت معرفی شده محرز باشد و الا از تعیین حدود خودداری خواهد نمود.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		72	ماده 72- صورتمجلس تحدید حدود باید حاوی مطالب زیر باشد و به امضاء نماینده و نقشه بردار و کلیه حاضرین برسد: 1- تعیین روز و ماه و یا روزهائی که عملیات تحدید حدود در آن واقع شده. 2- نام و مشخصات محل اقامت اشخاصی که حضور داشته اند. 3- اشخاصی که اعتراض نموده اند. 4- ذکر حقوقی که دیگران در ملک مورد تحدید دارند و یا مورد تحدید در ملک دیگران دارد. 5- ذکر حدود و مشخصات با علامات و عده و نوع فواصل آنها و شماره های مجاورین. 6- ذکر عبارت آگهی تحدید حدود و شماره روزنامه ای که آگهی در آن درج شده و گواهی صحت انتشار آگهی و یا ذکر اشتباه در آگهی مزبور.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		73	ماده 73- در صورت مجلس تحدید قلم زدن و کم و زیاد نمودن عبارات بکلی ممنوع است و اگر اصلاح و توضیحی لازم باشد زیر صورت مجلس نوشته شده به نمونه (امضاء) حاضرین برسد و اگر بعضی از حاضرین نخواهند نمونه (امضا) کنند این نکته در صورت مجلس قید میشود و کسانیکه نمونه (امضاء) ندارند علامت انگشت خواهند گذاشت.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		74	ماده 74- باید به معترضین خاطرنشان شود که اعتراض خود را کتباً به اداره ثبت محل تسلیم نمایند و علاوه بر آن ظرف مدت یکماه از تاریخ تسلیم اعتراض به مرجع ثبتی، دادخواست به مرجع ذیصلاح قضائی تقدیم نمایند.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		75	ماده 75- در موقع تحدید حدود املاک باید نقشه کامل ملک به وسیله نقشه بردار ثبت ترسیم شود و حدود و مشخصات ملک ب ذکر طول ابعاد و مساحت آن در صورت مجلس تحدید حدود قید گردد.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		76	ماده 76- در صورتیکه بتوان از روی حدود املاک مجاور حدود ملکی را تعیین نمود تجدید آگهی و اخذ دو برابر حقالثبت مورد نخواهد داشت.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		77	ماده 77- در مورد املاک مشاع که قسمتی از آن درخواست ثبت و قبلاً تحدید شده چنانچه نسبت به بقیه درخواست ثبت شود تحدید مجدد لازم نیست و همچنین در مواردی که املاک مجاور ملک مورد درخواستی که تحدید شده باشد و درخواستکننده ثبت در اظهارنامه این موضوع را متذکر شود یا اداره مطلع گردد انتشار آگهی تحدیدی و عملیات تعیین حدود نسبت بان ملک لازم نبوده و بر طبق حدود مجاورین بثبت خواهد رسید.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		78	ماده 78- در مواردیکه ملکی قبلا تحدید شده حدود مجاورین که بعداً تحدید میشود باید با آن تطبیق و تبعیت نماید.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		79	ماده 79- مقیاس نقشه در دهکدهها پنجهزارویک و در قراء و قصات ده هزارویک و در فاصلههائیکه حد غیرطبیعی مستقیم باشد ممکن است با مقیاس 20 هزار یک نقشه ترسیم شود.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		80	ماده 80- در اراضی بیاض غیرمحصور که حد فاصل نداشته باشد در اطراف زمین بعمق نیم گز از طرف مالک پی حفر شود.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		81	ماده 81- هرگاه در وسط ملکی اشخاص دیگری ملک داشته باشند نقشه قطعات مزبور هم ترسیم و در صورتمجلس تحدید حدود مراتب با ذکر موقعیت مکانی و حدود و مشخصات با طول اضلاع و مساحت تصریح خواهد شد.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		82	ماده 82- نسبت باملاکی که در ثبت عادی تحدید شده و در ثبت عمومی آگهی نوبت آن منتشر میشود باید در آگهیهای تحدیدی برای آن ملک نیز وقت تحدید داد و روز مقرر نماینده در محل حاضر شده در زیر صورت مجلس سابق بنویسد که از این تاریخ تا مدت سی روز اعتراض بر حدود و حقوق ارتفاقی پذیرفته میشود.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		83	ماده 83- پس از تسلیم صورتمجلس تحدیدی مسئول اداره کتباً در زیر آن دستور ثبت در دفتر را می دهد.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		84	ماده 84- نمایندگان محدد باید پس از خاتمه عملیات تحدیدی و ثبت صورتمجلس تعیین حدود صورتمجلس مزبور را با پرونده های مجاورین تطبیق نموده و پس از تکمیل آن پیش نویس سند مالکیت را تهیه و ضمیمه پرونده به شعبه بایگانی تسلیم نمایند. چنانچه معلوم شود که پرونده ناقص تحویل شده نماینده مسؤول مورد تعقیب اداری واقع خواهد شد.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل چهارم- در آگهی‌های نوبتی و تحدیدی و تعیین حدود املاک		85	ماده 85- نصف هزینه و فوقالعاده نمایندگان را میتوان در موقع عزیمت برای عملیات تحدیدی بعنوان پیشپرداخت داد و پرداخت بقیه موکول بتکمیل و تحویل پروندهها و گواهی مدیر بایگانی است.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل پنجم- در اعتراض		86	ماده 86- در آگهی های نوبتی و تحدیدی قید می شود که اعتراض باید کتبی و مستقیماً به اداره ثبتی که آگهی را منتشر می کند تسلیم شود و معترض باید ظرف مدت یک ماه از تاریخ تسلیم اعتراض به مرجع ثبتی، دادخواست به مرجع ذیصلاح قضائی تقدیم نماید در غیر اینصورت متقاضی ثبت یا نماینده قانونی وی می تواند به دادگاه مربوطه مراجعه و گواهی عدم تقدیم دادخواست را دریافت و به اداره ثبت تسلیم نماید. اداره ثبت بدون توجه به اعتراض عملیات ثبتی را با رعایت مقررات ادامه می دهد. مبداء اعتراض به اصل ملک، تاریخ انتشار روزنامه ایست که اولین آگهی نوبتی در آن درج شده است و ادارات ثبت باید مراقبت نمایند تاریخ انتشار آگهی که در زیر آگهی هم قید شده با تاریخ انتشار روزنامه مطابق باشد. تبصره- دادگاهها در مورد دادخواستهای مربوط به اصل و حدود و حقوق املاک پس از احراز اینکه اعتراض در مواعد مقرر به اداره ثبت مربوطه تسلیم شده و داخل مدت می باشد به موضوع رسیدگی والا قرار مقتضی صادر می نماید.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل پنجم- در اعتراض		87	ماده 87- قبل از انتشار آگهی نوبتی دادخواست اعتراض یا گواهینامه جریان دعوا بین معترض و مستدعی ثبت پذیرفته نخواهد شد.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل پنجم- در اعتراض		89	ماده 89- اعتراض اعم از اینکه در مدت قانونی داده شده باشد یا خارج از مدت باید گرفته و متصدی امر بلافاصله روی اظهارنامه ملک مورد اعتراض در مورد هر اعتراض مهری که کلمه اعتراض روی آن نقش شده باشد زده و با قید تاریخ رسید به دهنده آن داده شود و همچنین در مواردی که گواهی نامه جریان دعوا به اداره ثبت تسلیم می شود باید طبق این ماده عمل شود.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل پنجم- در اعتراض		90	ماده 90- در رسید دادخواست اعتراض یا گواهینامه جریان دعوا باید تاریخ رسید با تمام حروف قید شود.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل پنجم- در اعتراض		91	ماده 91- در مورد گواهی نامه هائی نیز که مطابق ماده 86 داده شده باشد متصدی امر بلافاصله روی اظهارنامه ملک در مورد هر گواهی مهری که جمله تقدیم دادخواست روی آن نقش شده باشد زده و با قید تاریخ رسید به دهنده آن داده شود.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل پنجم- در اعتراض		92	ماده 92- مسؤول اداره ثبت نسبت به اعتراضهائی که خارج از مدت داده می شود نظر خود را در زیر برگ اعتراض نوشته و در نشست اداری طبق ماده 16 قانون ثبت مطرح می نماید تا تکلیف قطعی آن معین گردد.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل پنجم- در اعتراض		93	ماده 93- در مورد گواهی نامه هائی نیز که مطابق ماده 17 قانون ثبت داده شده و بنظر اداره خارج از مدت می باشد مدلول مواد 89 و 90و 92 در آن قسمتی که راجع به گرفتن گواهی نامه و دادن رسید و مهر اعتراض مقرر است رعایت خواهد شد.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل پنجم- در اعتراض		94	ماده 94- دادخواستهائیکه از طرف دارائی بر ثبت املاک اشخاص یا از طرف اشخاص نسبت بمورد تقاضای دارائی تسلیم شود باید بوسیله دفتر اداره کل ثبت بدیوان محاکمات دارائی فرستاده شود.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل پنجم- در اعتراض		95	ماده 95- در مواردی که پروندههای ثبتی املاک و یا دفاتر اسناد رسمی و ازدواج و طلاق از نظر رسیدگی مقامات صلاحیتدار قضائی دادگستری مورد احتیاج این مقامات باشد مدیر ثبت یا سر دفتر پرونده یا دفتر مورد احتیاج را بوسیله یکی از کارمندان بآنجا فرستاده و مقامات مذکور پس از اقدامی که برای حفظ آثار مورد نظر لازم است بلافاصله پرونده یا دفتر را بوسیله آورنده عودت میدهند مگر اینکه باقی بودن پرونده یا دفتر مزبور را ضروری تشخیص دهند و مطابق قانون چنین اجازهای بمقام صلاحیتدار قضائی داده شده باشد که در اینصورت میتواند بمسئولیت خود با تعیین مدتی که وجود پرونده یا دفتر لازم است پرونده یا دفتر را نگاهداشته و پس از رفع احتیاج فوراً باداره ثبت یا دفترخانه مربوطه اعاده دهند.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل پنجم- در اعتراض		97	ماده 97- رئیس دادگاه با دعوت اداره ثبت در غیر ساعت اداری و در موقعی که با موافقت مسئول اداره ثبت معین می شود در اداره ثبت حاضر و در موضوع اعتراض های مذکور در ماده 92 و گواهی نامه مذکور در ماده 93 رسیدگی و زیر برگ اعتراض یا گواهی نامه کتباً اظهار نظر می نماید مسئول ثبت یا نماینده او نیز در این نشست حضور خواهد داشت.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل پنجم- در اعتراض		99	ماده 99- اعتراضی که باید برای حفظ منافع وقف بعمل آید در مورد موقوفاتی که متولی خاص ندارد بعهده اداره اوقاف و در مورد موقوفات عامالمنفعه که متولی خاصی دارد بعهدۂ متولی یا ناظر یا اداره اوقاف است و در حبس عامالمنفعه نیز اعتراضی که باید برای حفظ منافع حبس بعمل آید بعهده متصدی امور حبس است.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل پنجم- در اعتراض		100	ماده 100- در موقوفات خاصه متولی و هر یک از موقوفعلیهم و در حبس بنفع اشخاص معین متصدی امور حبس و هر یک از محبوسلهم میتوانند برای حفظ منافع وقف یا حبس دادخواست اعتراض بدهند حق مزبور را ناظر وقف نیز اگر باشد دارا میباشد و اعتراضی که باید برای حفظ منافع ثلث باقی داده شود بعهده وصی یا ناظر ثلث میباشد و در ثلث غیرباقی کسانی نیز حق اعتراض دارند که بعد از خروج ملک از حالت ثلث در آن ملک ذیحق میشوند.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل پنجم- در اعتراض		101	ماده 101- در موردیکه ملکی مورد اعتراض واقع شود اعم از اینکه مستدعی ثبت باعتراض معترض تمکین کند یا در دادکاه [دادگاه] محکوم شود معترض محکوم له جانشین مستدعی شناخته شده و چنانچه مانع دیکری [دیگری] نباشد ملک طبق حکم نهائی دادکاه [دادگاه] ثبت خواهد کردید [گردید] و محتاج بآگهی مجدد بنام معترض نخواهد بود.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل پنجم- در اعتراض		102	ماده 102- در مواردیکه قبل از اعتراض پس از خاتمه مدت قانونی مستدعی ثبتی بدون اینکه مطابق مقررات انتقالی واقع شود گواهی کند که تمام یا قسمتی از ملک مورد تقاضای او در موقع تقاضا متعلق بدیکری [ بدیگری] بوده آنمقدار از مورد تقاضای او خارج و مجددا از مالک واقعی آن تقاضای ثبت پذیرفته خواهد شد.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل ششم- در ثبت املاک در دفتر املاک و ثبت انتقالات ملک		103	ماده 103- پس از اتمام عملیات مقدماتی ثبت مسئول دفتر ثبت ملک را با مشخصات زیر در دفتر املاک نموده و به نمونه (امضاء) مدیر ثبت یا کارمندیکه از طرف وزارت دادگستری برای نمونه کردن دفتر و برگهای مالکیت مجاز است میرساند: 1- شماره ملک. 2- تاریخ ثبت ملک در دفتر املاک. 3- اسم و نام خانوادگی و شماره شناسنامه و محل صدور آن و محل اقامت تابعیت مالک. 4- نوع و مشخصات ملک و محل وقوع و اجراء و متعلقات آن. 5- حدود ملک. 6- بهای ملک. 7- حقوق عینیه که اشخاص در آن ملک دارند با اسامی صاحبان حقوق و همچنین حقوق ارتفاقیه که برای ملک مورد ثبت در املاک مجاور و یا برای املاک مجاور در ملک مورد ثبت موجود است.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل ششم- در ثبت املاک در دفتر املاک و ثبت انتقالات ملک		104	ماده 104- در موقع انتقال تمام یا قسمتی از ملک ثبت شده و یا واگذاری حقی نسبت به عین ملک سند معامله در دفتر اسناد رسمی ثبت و خلاصه آن در دفتر املاک زیر ثبت ملک به طریق آتی ثبت میشود. 1- هرگاه معامله راجع باشد بانتقال قطعی تمام ملک ثبت شده سردفتر انتقال را در صفحات مخصوص به انتقالات سند مالکیت قید و امضاء کرده و بمنتقلالیه تسلیم مینماید و مادام که در صفحات انتقالات جا دارد سند مالکیت بنام منتقلالیه تجدید نخواهد شد. 2- اگر انتقال راجع به قسمتی از ملک مفروز یا مشاعاً باشد خروج آن را از مالکیت مالک اولی به نحوی که به منزله ذکر خلاصه معامله نیز محسوب میشود با مرکب قرمز در زیر ثبت ملک یا در ستون ملاحظات بهاین شرح (یکدانک [یکدانگ] مشاع یا دو دانک [دانگ] مفروز یا دو هزارگز از ملک بالا را آقای مالک بهموجب سند شماره (………) به آقای ………….. منتقل کرده و در صفحه ……….. این دفتر یا دفتر متمم شماره …………. ثبت و از ملکیت مالک بالا خارج گردید) قید و سپس مورد انتقال را اگر مشاع است بهنحو ثبت املاک مشاعه و اگر مفروز است بهطوری که ملک مستقل با تمام مشخصات و حدود و بهاء و حقوق در صفحه معینی از دفتر اصلی یا متمم ثبت و در ملاحظات ثبت آن یادداشت نمایند که ملک در اصل صفحه …….. دفتر……… ثبت شده یا مورد ثبت از ملک شماره……… که در صفحه……… ثبت شده افراز شده است. 3- هرکاه [هرگاه] نسبت به هریک از دو قسمت املاک بالا انتقالی به طور شرطی و رهنی یا قطعی واقع شود بهوفق معمول سابقه خلاصه آن را در زیر ثبت ملک ثبت و فسخ و فک را نیز در موقع خود در مقابل همان قسمت در ستون ملاحظات دفتر یادداشت نمایند و به همین طریق خلاصه کلیه معاملات راجعه به عین ملک مزبور در دفتر املاک به ترتیب تاریخ زیر یکدیگر ثبت خواهد شد. در موارد بالا سردفتر خلاصه معامله را در برک [برگ] مخصوص که برای اینکار تهیه شده نوشته و بهدفتر املاک حوزه ثبت ملک ارسال میدارد خلاصه مذکور علاوه بر امضاء متعاملین باید به امضاء سردفتر و نماینده ثبت « چنانچه نماینده داشته باشد» رسیده باشد مسئول دفتر املاک باید خلاصه مذکور فوق را فوراً بهطوری که در بالا مقرر است در زیر ثبت ملک قید نموده و به امضاء مدیر ثبت برساند. در موقع فسخ معاملات نیز باید سردفتر لاشه سند باطل شده و آگهی فسخ را به اداره ثبت بفرستد تا در ملاحظات دفتر املاک قید شود. متصدیان مربوطه ثبت املاک مکلفند پس از وصول خلاصه معامله از دفترخانه در ظرف 24ساعت آن را در دفتر املاک ثبت نموده و در پرونده مربوطه بایکانی [بایگانی] نمایند و چنانچه خلاصه معامله دارای نواقص باشد در ظرف همان مدت از دفترخانه مربوطه توضیحات لازمه بخواهد تسامح و تأخیر و یا غفلت در اجرای این دستور مستلزم تعقیب اداری و کیفر خواهد بود. هرگاه معامله راجع باشد به انتقال تمام ملک ثبت شده سردفتر انتقال را در صفحات مخصوص به انتقالات سند مالکیت قید و امضاء کرده و بهمنتقلالیه تسلیم مینماید تا در صورتی که بخواهد سند مالکیت تازه برای خود بگیرد در مواردی که معامله راجع به انتقال یک قسمت از ملک باشد خلاصه آن باید در صفحات مخصوص به انتقالات سند مالکیت قید و امضاء گردیده و سند مزبور به ناقل مسترد گردد و در این صورت منتقلالیه میتواند به اداره ثبت حوزه وقوع ملک مراجعه کرده و برای خود سند مالکیت مستقلی بگیرد در موردی نیز که معامله مربوطه به واگذاری حق عینی نسبت به ملک باشد مثل « رهن و حقوق ارتفاقی» و یا راجع به انتقال تمام یا قسمتی از عین ملک باشد ولی با حق استرداد سردفتر باید آن را در صفحات مخصوص به انتقالات سند مالکیت نوشته امضاء نماید در مورد عمری و رقبی و سکنی و مواردی که معامله راجع به انتقال سود ملکی برای بیش از 3 سال باشد مقررات بالا راجع به تنظیم خلاصه سند و فرستادن آن به اداره ثبت حوزه وقوع ملک و قید آن در زیر ثبت ملک در دفتر املاک و در سند مالکیت و بایکانی [بایگانی] نمودن خلاصه معامله در پرونده باید مجری گردد. در موارد صلحهای محاباتی با حق خیار فسخ و با استفاده از سود و غیره برای مصالح نسبت به املاک ثبت شده مطابق خلاصه معامله با قید حق خیار و سایر حقوق منظور شده به نام متصالح در دفتر ثبت و سند مالکیت صادر میشود و در صورت فسخ از طرف مصالح و یا انقضاء مدت خیار یا اسقاط حق مذکور مراتب در دفتر و در برگهای مالکیت قید میشود.
aeename_sabt_amlak	آیین‌نامه قانون ثبت املاک	فصل ششم- در ثبت املاک در دفتر املاک و ثبت انتقالات ملک		104	ماده 104- چنانچه پس از ثبت ملک در دفتر املاک مالک آن بموجب سند رسمی قراردادی نماید که بالنتیجه اعیان احداثی در آن ملک بملکیت طرف قرارداد که مجاز در احداث اعیانی بوده مستقر گردد خلاصه سند قرارداد او را باید در ستون انتقالات سند مالکیت و ذیل ثبت ملک قید نمود و مالک اعیانی پس از انجام عمل می تواند سند مالکیت آنرا از اداره ثبت بخواهد اداره ثبت وقت معاینه محل و تعیین حدود و حقوق ارتفاقی اعیانی را بمالک عرصه و مجاورین اخطار مینماید و در وقت مقرر صورت مجلس معاینه را تنظیم که هرگاه اختلافی نباشد با دریافت حق الثبت انتقال سند مالکیت اعیانی را صادر خواهد نمود و در صورت بروز اختلاف و ارائه گواهی رجوع بدادکاه [بدادگاه] از تاریخ تنظیم صورت مجلس تا 30 روز از صدور سند مالکیت تا صدور حکم نهائی خودداری می شود.
